order_id,customer_id,product_id,order_date,quantity,gross_revenue,discount_applied,shipping_cost
O143190,C04152,P10028,2024-12-11,1,44.4,0.0,5.68
O123795,C03169,P10295,2024-11-23,1,15.22,4.57,8.43
O105173,C04522,P10215,2024-11-06,1,30.58,0.0,9.79
O107378,C01825,P10133,2024-09-06,1,318.2,,4.06
O129043,C04973,P10149,2024-05-01,1,1135.35,0.0,2.28
O130132,C02458,P10123,2024-08-16,3,402.51,80.5,1.35
O133533,C01082,P10306,2024-01-02,1,24.39,0.0,5.59
O127887,C02895,P10192,2024-12-27,2,129.73,0.0,5.6
O106875,C01326,P10304,2024-10-18,1,32.47,0.0,7.13
O132943,C04604,P10298,2024-03-19,1,42.71,0.0,8.95
O123694,C04240,P10103,2024-07-29,3,177.44,26.61,4.87
O112855,C04330,P10289,2024-09-25,1,52.06,0.0,0.97
O142839,C01736,P10300,2024-06-27,1,25.17,0.0,8.46
O111647,C03966,P10132,2024-07-01,3,793.32,0.0,14.13
O117222,C04023,P10240,2024-12-26,1,290.64,0.0,12.5
O124361,C00529,P10304,2024-03-19,1,34.18,0.0,4.31
O105152,C01485,P10281,2024-01-29,1,7.54,0.0,6.95
O124073,C04310,P10159,2024-06-16,1,313.22,0.0,14.42
O149160,C03629,P10052,2024-08-21,1,156.51,0.0,5.57
O124673,C00852,P10155,2024-02-13,1,811.18,0.0,3.89
O117220,C00484,P10060,2024-08-21,2,281.64,0.0,6.93
O120267,C01406,P10256,2024-10-06,1,400.02,0.0,2.17
O108943,C02444,P10265,2024-11-20,1,3932.37,0.0,2.88
O118667,C02195,P10268,2024-12-18,1,6462.57,0.0,13.34
O148229,C03735,P10010,2024-08-08,1,115.96,0.0,7.55
O109231,C01825,P10134,2024-04-21,1,171.38,34.28,11.95
O140787,C01098,P10163,2024-01-23,1,676.37,0.0,13.5
O145265,C01081,P10015,2024-08-04,1,115.24,5.76,6.19
O144332,C00012,P10177,2024-02-09,2,323.76,0.0,4.03
O140087,C00797,P10308,2024-11-24,1,16.77,0.0,1.41
O105779,C04636,P10036,2024-08-15,1,23.86,0.0,5.63
O125364,C04769,P10129,2024-07-16,1,166.55,24.98,7.12
O138854,C03697,P10060,2024-01-10,1,222.34,0.0,11.39
O106130,C02258,P10293,2024-07-27,1,18.51,0.0,1.65
O121972,C01398,P10236,2024-04-08,2,46.27,0.0,9.33
O113121,C04467,P10076,2024-03-14,1,36.96,0.0,8.06
O131830,C04609,P10032,2024-07-12,1,58.28,0.0,7.57
O134009,C04521,P10002,2024-12-01,1,40.74,0.0,11.51
O120901,C00996,P10142,2024-10-12,1,704.48,0.0,1.24
O102162,C02096,P10212,2024-10-20,1,12.72,3.82,6.48
O113664,C04501,P10023,2024-05-20,4,265.72,26.57,6.04
O126702,C00942,P10264,2024-06-27,1,66.36,0.0,8.85
O133992,C04744,P10309,2024-11-15,1,77.38,7.73,9.48
O122776,C02013,P10247,2024-02-01,1,208.42,10.42,7.24
O143148,C00311,P10093,2024-07-14,1,234.64,0.0,10.25
O134215,C03925,P10177,2024-10-11,2,205.05,0.0,14.84
O107408,C03382,P10200,2024-07-08,1,16.46,0.0,8.13
O145886,C00405,P10298,2024-12-10,1,66.2,0.0,7.6
O108562,C02019,P10313,2024-11-30,1,30.45,0.0,4.52
O128813,C02874,P10307,2024-08-08,1,80.14,0.0,9.44
O125628,C00070,P10237,2024-08-09,1,234.56,0.0,12.54
O105235,C01883,P10031,2024-01-20,4,606.96,0.0,3.75
O141546,C02436,P10150,2024-03-24,4,342.92,17.15,11.12
O130616,C00443,P10019,2024-06-23,3,575.55,0.0,14.74
O125677,C02152,P10287,2024-09-01,1,52.84,0.0,0.83
O133432,C03136,P10054,2024-08-28,2,100.22,15.03,14.19
O124228,C04729,P10051,2024-12-23,1,63.53,0.0,12.64
O109434,C03781,P10096,2024-12-31,1,406.68,0.0,3.06
O128075,C00177,P10188,2024-05-25,2,231.84,0.0,2.73
O129745,C04380,P10236,2024-10-27,1,36.63,0.0,10.27
O134325,C04227,P10028,2024-11-15,1,29.6,1.48,0.73
O134862,C03718,P10192,2024-09-02,1,64.87,0.0,5.71
O111404,C01862,P10182,2024-03-03,3,383.4,0.0,6.88
O126695,C04755,P10299,2024-07-21,1,18.0,0.0,12.57
O113516,C01741,P10321,2024-09-11,2,57.0,5.7,1.34
O119334,C02445,P10208,2024-06-17,1,48.06,0.0,2.8
O147682,C01116,P10245,2024-05-16,1,334.69,0.0,12.87
O148074,C02126,P10082,2024-03-31,3,162.81,8.14,4.42
O142651,C04915,P10140,2024-11-30,4,4283.04,0.0,11.57
O112380,C03101,P10177,2024-10-05,1,102.52,0.0,10.05
O119178,C04963,P10127,2024-08-23,1,88.72,4.44,8.63
O131430,C02199,P10120,2024-07-17,1,282.73,0.0,9.72
O143714,C00026,P10115,2024-09-09,2,721.5,,8.74
O133040,C04046,P10112,2024-05-01,1,86.91,13.04,3.63
O107876,C02282,P10303,2024-11-06,1,18.73,0.0,3.91
O105833,C04015,P10191,2024-08-14,1,59.57,5.96,2.31
O131082,C00209,P10192,2024-09-10,1,68.28,0.0,9.6
O116662,C00334,P10168,2024-12-04,1,1030.17,0.0,4.96
O142985,C01624,P10122,2024-11-30,2,43.44,0.0,11.67
O142718,C01944,P10261,2024-09-29,1,437.06,43.71,6.47
O132520,C00405,P10321,2024-03-25,1,29.45,0.0,3.25
O100377,C03658,P10268,2024-04-05,1,4308.38,0.0,5.7
O128050,C01383,P10298,2024-08-13,1,66.2,0.0,6.66
O118007,C04024,P10264,2024-05-08,1,68.57,0.0,7.04
O101777,C03419,P10106,2024-12-31,1,298.6,0.0,4.61
O109283,C00058,P10111,2024-09-09,1,37.17,,10.14
O138484,C02327,P10029,2024-05-27,3,67.38,0.0,12.48
O107110,C02415,P10123,2024-04-23,1,134.17,13.42,8.97
O149801,C02208,P10024,2024-12-30,1,157.82,0.0,8.81
O136413,C00993,P10085,2024-07-11,1,206.49,0.0,9.68
O145348,C04324,P10085,2024-10-28,1,196.17,0.0,4.38
O116162,C04515,P10287,2024-12-27,3,158.52,7.93,11.79
O100562,C00137,P10120,2024-11-14,1,438.23,65.74,7.16
O135696,C03759,P10112,2024-10-15,1,86.91,26.07,14.19
O144646,C03181,P10229,2024-06-25,1,18.93,5.68,11.0
O125922,C00912,P10114,2024-01-02,1,268.69,13.43,10.91
O114435,C00815,P10303,2024-10-26,1,17.79,0.0,8.48
O106150,C02773,P10217,2024-11-13,1,14.9,0.0,1.32
O142137,C00318,P10229,2024-07-25,1,12.62,1.89,0.4
O122988,C00830,P10236,2024-12-11,1,36.63,0.0,11.37
O112702,C01015,P10158,2024-02-27,3,1440.73,144.08,8.28
O146470,C02220,P10028,2024-02-25,1,17.76,0.0,12.28
O138879,C02019,P10007,2024-12-04,2,85.5,12.82,4.71
O147663,C02729,P10306,2024-11-11,1,40.65,0.0,13.34
O108441,C00954,P10202,2024-04-26,1,32.53,0.0,13.73
O132094,C00751,P10002,2024-10-29,2,81.48,0.0,7.72
O143144,C02478,P10150,2024-08-16,1,128.6,19.29,1.86
O111208,C01289,P10220,2024-02-16,2,29.92,5.98,6.52
O149490,C04617,P10196,2024-06-24,1,38.51,5.78,14.59
O116141,C04449,P10017,2024-08-10,1,270.21,0.0,4.05
O102218,C03742,P10088,2024-08-25,1,315.56,47.34,11.5
O146536,C01969,P10122,2024-05-25,2,43.44,0.0,6.71
O130072,C03208,P10105,2024-10-03,1,169.13,0.0,3.91
O118871,C04000,P10278,2024-07-28,1,14.97,0.0,5.32
O117673,C02476,P10106,2024-12-17,1,298.6,0.0,12.57
O118225,C04366,P10022,2024-08-24,1,57.7,0.0,11.65
O111411,C03786,P10315,2024-09-10,1,45.09,0.0,0.42
O130411,C01786,P10059,2024-06-04,1,162.27,16.23,3.95
O126074,C01970,P10311,2024-11-15,1,27.26,0.0,6.85
O138902,C00486,P10056,2024-08-07,2,336.8,16.84,5.53
O120767,C03806,P10116,2024-10-29,1,177.3,0.0,7.06
O140177,C00042,P10259,2024-10-06,1,266.72,26.67,14.87
O140476,C01611,P10160,2024-07-03,1,670.34,67.03,10.38
O136998,C02938,P10233,2024-06-27,1,142.86,0.0,10.11
O101951,C02502,P10228,2024-08-05,1,13.4,0.0,7.12
O131365,C03297,P10013,2024-11-26,2,148.65,14.86,6.82
O141896,C00738,P10096,2024-02-08,1,257.56,25.75,7.38
O110518,C04999,P10097,2024-05-23,1,108.32,16.25,3.6
O128833,C01161,P10196,2024-12-10,2,77.02,3.85,12.01
O103541,C03770,P10114,2024-07-24,1,403.04,0.0,4.64
O120346,C02871,P10217,2024-08-31,1,14.9,4.47,3.97
O142241,C00345,P10315,2024-08-28,2,139.78,0.0,2.25
O133690,C01149,P10230,2024-12-31,2,141.08,21.16,7.8
O120582,C03683,P10280,2024-12-05,4,267.66,0.0,14.44
O116260,C00211,P10034,2024-05-20,1,40.95,6.15,14.06
O121279,C02041,P10303,2024-07-21,1,17.79,0.0,13.82
O116498,C01917,P10068,2024-11-08,1,100.6,5.03,8.14
O140808,C03478,P10206,2024-08-16,4,515.7,51.57,2.51
O123810,C03714,P10281,2024-05-07,1,23.39,0.0,14.59
O124728,C02577,P10298,2024-08-27,1,40.57,2.03,7.16
O112888,C04109,P10142,2024-11-19,2,2113.44,0.0,2.99
O117346,C00908,P10147,2024-12-19,1,270.17,40.52,12.94
O126071,C03461,P10168,2024-08-28,1,1545.26,154.53,13.67
O106408,C00972,P10150,2024-05-31,1,85.73,0.0,5.01
O121363,C03012,P10200,2024-05-26,3,49.38,0.0,2.39
O112148,C00217,P10197,2024-12-13,1,53.92,10.78,5.49
O114429,C01723,P10193,2024-07-01,2,59.15,0.0,8.26
O120576,C00739,P10276,2024-07-30,1,2938.77,0.0,11.68
O143170,C04039,P10032,2024-10-13,1,61.35,0.0,3.71
O123563,C02428,P10194,2024-02-05,1,41.73,4.18,5.07
O110912,C04213,P10226,2024-06-04,1,64.18,0.0,9.18
O126220,C03590,P10056,2024-08-18,1,168.4,0.0,3.28
O109672,C02701,P10235,2024-10-27,1,25.23,2.52,3.81
O149638,C00770,P10194,2024-04-19,1,66.07,6.61,9.35
O147904,C03355,P10001,2024-12-11,4,543.12,54.31,7.05
O113115,C02673,P10295,2024-08-03,1,15.22,0.0,5.6
O145532,C03797,P10215,2024-06-19,2,39.46,0.0,7.88
O142398,C02801,P10105,2024-05-25,1,253.7,0.0,8.4
O146431,C04393,P10047,2024-05-27,2,284.42,42.66,1.43
O125080,C03490,P10272,2024-12-06,4,20109.02,0.0,1.63
O108591,C01994,P10269,2024-09-05,1,2472.5,0.0,10.36
O125812,C01584,P10282,2024-09-02,3,118.04,17.7,14.56
O139463,C00162,P10122,2024-10-10,1,14.48,0.0,12.2
O138862,C01819,P10058,2024-10-16,2,442.83,0.0,10.38
O129716,C02666,P10240,2024-08-30,1,290.64,43.6,13.26
O120257,C00294,P10145,2024-10-19,2,182.52,0.0,0.95
O107915,C00614,P10193,2024-10-02,3,93.39,0.0,6.81
O117125,C04765,P10159,2024-01-20,2,417.62,41.76,5.69
O146645,C02488,P10038,2024-09-17,1,213.39,0.0,9.52
O118216,C01178,P10051,2024-07-27,1,66.87,0.0,6.37
O107321,C02458,P10298,2024-07-16,2,85.42,0.0,4.02
O117549,C00695,P10161,2024-03-16,1,800.73,80.07,9.98
O122532,C03065,P10264,2024-04-09,2,84.06,0.0,0.85
O132005,C01180,P10262,2024-11-01,1,380.48,0.0,1.74
O150220,C00557,P10177,2024-10-16,1,161.88,0.0,3.94
O125143,C04332,P10141,2024-09-05,1,466.31,46.63,7.28
O130170,C01356,P10003,2024-09-23,1,36.87,3.69,3.5
O130589,C01928,P10008,2024-03-24,1,61.94,6.19,5.91
O103465,C00776,P10319,2024-10-25,2,44.0,0.0,9.23
O131583,C04263,P10116,2024-08-26,2,549.63,0.0,12.02
O113642,C02864,P10134,2024-04-08,1,114.25,5.71,13.75
O108460,C04324,P10251,2024-10-27,3,436.34,0.0,0.86
O137998,C02691,P10199,2024-01-06,1,69.57,20.87,1.09
O144679,C01075,P10175,2024-06-02,2,1170.76,117.08,9.89
O108271,C00563,P10313,2024-05-24,1,32.05,3.2,5.77
O112077,C03801,P10293,2024-12-11,1,11.94,0.0,8.06
O132463,C03250,P10228,2024-12-05,1,8.93,0.0,10.72
O127731,C01071,P10181,2024-11-22,1,43.3,0.0,14.96
O104889,C03211,P10137,2024-09-21,2,316.58,63.32,5.45
O106925,C03205,P10158,2024-05-28,1,505.52,0.0,4.52
O121812,C03553,P10021,2024-08-21,1,20.67,0.0,1.05
O140936,C04088,P10313,2024-01-11,1,48.08,0.0,10.21
O113776,C03509,P10229,2024-01-23,4,75.72,0.0,2.22
O130348,C00370,P10146,2024-07-18,1,941.98,0.0,9.63
O107351,C00830,P10287,2024-11-14,1,50.2,0.0,13.79
O107872,C01555,P10213,2024-05-11,2,88.42,13.26,3.36
O147717,C04310,P10168,2024-12-02,1,1545.26,0.0,11.46
O100173,C03783,P10092,2024-12-20,4,508.8,0.0,5.61
O142670,C01015,P10223,2024-12-22,1,84.41,0.0,2.67
O130793,C01584,P10086,2024-09-03,2,475.53,0.0,10.65
O105344,C01610,P10232,2024-08-12,1,650.6,0.0,14.44
O118799,C04208,P10215,2024-01-21,1,19.73,0.0,7.11
O112105,C04298,P10208,2024-06-18,1,48.06,0.0,5.86
O104423,C01444,P10054,2024-12-15,1,79.12,0.0,2.89
O140345,C01672,P10040,2024-12-31,1,157.41,0.0,0.85
O150055,C03368,P10119,2024-03-25,1,187.33,0.0,0.37
O132882,C00623,P10190,2024-12-23,1,17.69,0.88,7.5
O131765,C03198,P10201,2024-08-04,3,222.44,0.0,5.88
O114828,C03419,P10075,2024-06-30,1,247.29,12.36,0.88
O112245,C04254,P10021,2024-03-19,2,62.01,6.2,9.38
O123970,C02953,P10263,2024-08-19,4,1229.89,0.0,0.06
O103564,C03012,P10107,2024-06-24,1,216.53,0.0,1.89
O136062,C02954,P10133,2024-09-16,1,212.13,0.0,3.12
O125113,C01497,P10005,2024-01-27,1,18.4,3.68,1.83
O101456,C01645,P10206,2024-08-08,1,128.93,0.0,13.18
O109094,C03849,P10104,2024-07-11,1,11.47,0.0,14.06
O136957,C00426,P10244,2024-12-25,2,1286.04,64.3,4.61
O100242,C03018,P10021,2024-03-28,2,39.27,0.0,3.16
O106317,C01192,P10008,2024-09-23,1,65.2,19.56,12.26
O138558,C03129,P10204,2024-08-27,1,82.24,8.22,13.39
O128591,C03251,P10312,2024-12-19,3,120.45,0.0,9.13
O145767,C01356,P10264,2024-10-02,1,66.36,0.0,12.21
O141931,C02898,P10054,2024-07-25,2,105.5,10.55,10.59
O114331,C00419,P10050,2024-12-08,1,20.19,4.04,8.51
O150073,C01048,P10247,2024-02-08,1,219.39,32.91,11.54
O122954,C02387,P10177,2024-12-11,1,167.28,0.0,3.45
O102097,C00036,P10210,2024-12-19,1,72.91,0.0,1.62
O110270,C01568,P10091,2024-10-01,1,264.25,0.0,2.43
O104775,C00054,P10096,2024-04-11,1,271.12,13.56,7.33
O126177,C04350,P10052,2024-06-30,4,659.0,0.0,14.94
O113325,C03119,P10111,2024-11-25,4,148.68,0.0,0.78
O132487,C00217,P10114,2024-12-08,1,403.04,80.61,2.89
O141367,C04310,P10184,2024-10-21,1,36.08,3.62,4.03
O115995,C03299,P10021,2024-10-25,3,58.91,0.0,13.16
O104808,C00385,P10017,2024-06-20,2,348.66,52.3,11.92
O122102,C04464,P10087,2024-01-25,2,394.2,19.71,6.71
O103324,C01345,P10062,2024-12-29,1,49.98,0.0,5.69
O138364,C00598,P10284,2024-06-12,1,55.02,5.5,8.95
O103316,C03894,P10044,2024-07-16,1,242.08,0.0,10.4
O140204,C04892,P10219,2024-10-13,1,65.91,0.0,8.6
O120516,C00650,P10257,2024-07-16,2,78.88,11.83,3.17
O147140,C02290,P10006,2024-11-07,1,144.73,21.71,3.15
O139354,C01797,P10129,2024-06-12,1,175.32,17.53,10.36
O139040,C04636,P10123,2024-10-19,1,201.26,10.06,1.74
O132227,C00252,P10092,2024-10-16,3,381.6,0.0,12.09
O102519,C00776,P10113,2024-12-18,2,584.34,0.0,1.7
O145758,C03801,P10202,2024-04-12,4,136.96,0.0,9.11
O103028,C03425,P10043,2024-03-18,1,128.62,19.29,11.34
O137163,C01787,P10043,2024-07-21,1,135.39,0.0,14.22
O145647,C00252,P10005,2024-10-22,1,27.6,0.0,8.67
O126809,C01008,P10075,2024-08-09,2,329.72,65.94,0.02
O125690,C02001,P10136,2024-12-13,1,392.17,0.0,3.87
O122305,C01681,P10005,2024-06-03,1,18.4,0.0,12.15
O149050,C02667,P10099,2024-05-10,1,253.9,25.39,1.28
O137776,C01563,P10192,2024-02-06,1,40.97,0.0,13.72
O138649,C03846,P10275,2024-10-03,1,2792.75,418.91,10.01
O132619,C03765,P10161,2024-04-11,1,1201.1,0.0,2.93
O108224,C04040,P10140,2024-07-12,1,1070.76,0.0,5.83
O100201,C03820,P10305,2024-04-09,1,15.06,0.0,5.33
O120846,C00151,P10073,2024-03-14,1,115.58,0.0,0.21
O121019,C03461,P10007,2024-08-20,1,67.5,3.38,13.22
O138336,C00952,P10050,2024-04-18,1,20.19,0.0,7.98
O122573,C03136,P10319,2024-05-09,2,41.8,0.0,1.23
O133655,C02433,P10125,2024-07-10,1,143.08,0.0,13.6
O111257,C04015,P10110,2024-08-02,1,200.71,30.11,10.49
O108058,C01324,P10294,2024-06-24,1,14.66,2.93,0.94
O144890,C03037,P10076,2024-04-18,4,155.64,23.35,12.6
O135971,C00420,P10148,2024-12-10,2,1859.48,92.97,6.65
O122520,C03490,P10106,2024-11-21,1,119.44,0.0,10.77
O142864,C04988,P10257,2024-12-15,2,118.32,0.0,3.93
O112071,C03091,P10184,2024-07-01,1,24.05,0.0,9.33
O147730,C02738,P10018,2024-11-30,2,130.52,26.1,11.34
O103891,C03987,P10120,2024-05-27,1,282.73,0.0,11.97
O145384,C03684,P10024,2024-05-28,3,315.63,47.34,13.11
O103224,C04199,P10134,2024-05-22,1,177.09,8.85,8.51
O128313,C02445,P10144,2024-12-26,1,542.54,54.26,13.82
O129879,C03197,P10060,2024-12-16,1,222.34,0.0,3.38
O123744,C00996,P10165,2024-09-09,3,1329.81,199.47,5.72
O133267,C01230,P10139,2024-09-28,2,427.14,64.07,3.71
O128403,C03788,P10129,2024-11-22,1,262.98,0.0,12.45
O111514,C01996,P10118,2024-09-09,1,91.42,0.0,12.11
O103408,C03105,P10270,2024-12-21,2,14365.89,0.0,1.96
O134197,C01039,P10168,2024-06-21,1,1030.17,103.02,10.83
O140641,C03874,P10209,2024-05-27,1,63.15,0.0,1.29
O115228,C02728,P10241,2024-12-07,1,215.45,21.54,0.05
O145167,C04802,P10176,2024-08-08,1,798.97,79.9,1.4
O109870,C00508,P10128,2024-12-08,1,281.48,0.0,10.05
O133348,C02446,P10144,2024-10-08,1,542.54,0.0,3.8
O117733,C01098,P10144,2024-11-25,3,1085.07,217.01,0.63
O115144,C03787,P10119,2024-11-15,2,591.57,0.0,0.41
O128614,C03495,P10287,2024-12-17,1,52.84,5.28,5.72
O133118,C00314,P10265,2024-07-28,2,12418.02,1241.8,13.58
O128868,C01099,P10268,2024-05-08,3,12925.14,646.26,0.63
O115716,C02809,P10249,2024-09-18,1,438.99,65.85,13.47
O128445,C02814,P10140,2024-12-10,2,2141.52,107.08,11.04
O110688,C02653,P10310,2024-07-15,1,17.6,0.0,9.61
O116718,C02828,P10101,2024-11-21,3,255.92,12.79,12.59
O113072,C03419,P10172,2024-09-02,1,739.86,0.0,4.19
O136623,C03536,P10313,2024-05-17,1,48.08,4.8,1.77
O136324,C02779,P10194,2024-05-30,1,69.55,0.0,13.56
O110529,C02985,P10054,2024-03-07,2,105.5,0.0,4.84
O102659,C04332,P10289,2024-05-24,1,33.59,0.0,12.32
O140579,C03639,P10013,2024-12-01,1,47.95,0.0,8.23
O121499,C01220,P10138,2024-12-03,1,241.51,0.0,1.19
O117827,C00765,P10062,2024-08-27,1,78.91,15.78,5.58
O101914,C02433,P10124,2024-09-18,1,434.17,,4.99
O113652,C00942,P10212,2024-10-28,1,19.08,0.0,3.76
O106861,C00054,P10103,2024-03-02,3,118.29,0.0,1.15
O106693,C00822,P10132,2024-11-21,1,264.44,39.67,8.28
O131445,C01289,P10183,2024-06-13,1,86.82,0.0,11.58
O133952,C03682,P10267,2024-03-01,1,3937.34,196.87,11.71
O105225,C01499,P10311,2024-09-03,1,27.26,0.0,9.44
O112911,C02805,P10209,2024-05-09,1,94.72,18.94,0.63
O127951,C01123,P10214,2024-03-16,2,69.88,10.48,13.36
O133974,C02513,P10063,2024-08-21,1,224.96,0.0,2.55
O100601,C00952,P10145,2024-10-19,2,121.68,0.0,4.19
O122864,C04914,P10001,2024-09-30,1,135.78,0.0,12.16
O107023,C00459,P10254,2024-12-23,2,856.82,42.84,14.47
O131033,C00713,P10290,2024-06-13,1,31.88,3.19,4.27
O144728,C00641,P10133,2024-03-06,3,636.39,0.0,4.06
O131342,C02764,P10015,2024-11-05,1,115.24,0.0,0.95
O128886,C04155,P10044,2024-04-19,1,250.15,0.0,11.74
O109170,C01368,P10190,2024-02-22,1,17.69,0.88,10.41
O150133,C02933,P10078,2024-10-23,1,188.85,0.0,4.31
O148612,C03830,P10159,2024-06-06,1,208.81,10.44,5.07
O130923,C02616,P10080,2024-03-02,1,116.66,0.0,10.1
O111100,C01191,P10210,2024-01-03,1,109.36,0.0,5.91
O113174,C03546,P10293,2024-12-06,1,17.91,2.68,8.63
O126115,C04088,P10309,2024-06-15,1,74.88,0.0,10.56
O134264,C02962,P10189,2024-04-26,2,149.58,0.0,14.11
O146574,C04312,P10001,2024-10-12,1,128.99,0.0,13.29
O105336,C00859,P10185,2024-10-29,2,48.78,14.64,2.16
O104542,C04521,P10263,2024-10-19,1,198.37,0.0,12.34
O145163,C01274,P10311,2024-03-24,1,13.63,0.0,5.69
O128164,C03919,P10165,2024-08-07,4,1773.08,0.0,2.33
O114184,C04925,P10074,2024-07-29,3,105.7,0.0,14.21
O101156,C02052,P10037,2024-02-01,1,131.63,0.0,1.33
O104690,C00337,P10011,2024-10-06,1,63.2,3.16,12.62
O110763,C02450,P10121,2024-05-27,1,275.31,0.0,12.29
O144360,C04651,P10246,2024-09-21,1,139.27,20.89,7.76
O100498,C04988,P10198,2024-08-16,1,117.58,0.0,12.35
O130405,C03303,P10213,2024-11-08,1,66.32,3.32,0.12
O119859,C02420,P10024,2024-02-13,1,105.21,21.04,0.28
O118717,C03996,P10281,2024-12-12,1,23.39,0.0,9.61
O123883,C02019,P10316,2024-12-06,1,32.88,0.0,12.94
O141523,C00571,P10307,2024-08-30,2,106.86,0.0,6.62
O136553,C00343,P10126,2024-03-05,2,770.49,0.0,13.76
O116599,C03117,P10145,2024-04-27,1,36.5,10.95,0.15
O137232,C02887,P10244,2024-12-06,1,428.68,0.0,1.72
O146277,C03419,P10079,2024-12-17,1,81.32,0.0,13.06
O125617,C01977,P10043,2024-06-28,1,128.62,0.0,11.14
O120880,C00954,P10257,2024-05-10,1,37.47,0.0,13.1
O124395,C00608,P10001,2024-11-26,2,271.56,0.0,9.13
O134094,C00636,P10133,2024-08-06,1,212.13,31.82,9.23
O118692,C03640,P10115,2024-02-02,1,360.75,18.03,3.78
O130212,C01199,P10319,2024-11-03,1,33.0,0.0,6.11
O112003,C03197,P10014,2024-12-21,2,338.25,0.0,13.58
O131221,C04988,P10055,2024-01-26,1,94.22,9.42,0.24
O105629,C01830,P10103,2024-11-21,2,78.86,3.94,1.47
O130057,C03863,P10048,2024-11-15,1,151.88,0.0,14.52
O143777,C04537,P10267,2024-11-09,1,2362.4,236.24,13.98
O102443,C02961,P10217,2024-11-12,1,22.35,0.0,11.54
O116262,C00465,P10201,2024-01-03,3,148.29,7.41,9.34
O133741,C01374,P10278,2024-07-03,1,22.46,0.0,10.99
O122714,C04235,P10041,2024-05-18,1,69.6,0.0,2.23
O133725,C02707,P10217,2024-09-09,1,14.9,0.0,0.49
O116111,C04636,P10188,2024-09-08,1,115.92,0.0,5.61
O129196,C00977,P10105,2024-03-18,2,338.26,0.0,13.97
O111446,C00883,P10312,2024-03-13,1,40.15,2.01,0.39
O122366,C02498,P10068,2024-05-06,1,100.6,0.0,11.3
O101065,C00584,P10307,2024-12-27,1,53.43,0.0,0.17
O129262,C04493,P10065,2024-09-19,1,125.8,0.0,4.18
O141547,C00491,P10258,2024-09-25,1,272.82,0.0,12.13
O112868,C00650,P10283,2024-10-13,1,28.4,0.0,7.16
O131679,C02009,P10301,2024-08-13,1,17.2,0.0,6.37
O125738,C00173,P10285,2024-01-21,1,34.73,0.0,6.25
O115719,C01999,P10272,2024-10-23,1,3243.39,648.68,10.21
O145779,C03662,P10256,2024-07-03,1,421.07,0.0,4.81
O150037,C03700,P10227,2024-11-23,2,53.07,5.3,3.45
O111150,C04279,P10311,2024-08-10,1,27.26,2.73,1.59
O146384,C00654,P10175,2024-12-04,3,1756.14,175.62,3.17
O148408,C02953,P10221,2024-09-01,1,59.97,8.99,7.47
O107219,C04874,P10218,2024-03-22,1,13.97,0.0,3.27
O130587,C03784,P10034,2024-10-11,1,25.94,0.0,9.59
O149000,C03489,P10002,2024-10-02,2,122.22,0.0,9.55
O104327,C00217,P10117,2024-12-22,1,99.93,0.0,5.05
O139740,C03806,P10310,2024-11-01,1,17.6,0.88,3.86
O103493,C01034,P10231,2024-11-30,1,340.8,0.0,13.58
O115154,C00829,P10275,2024-12-23,1,2792.75,0.0,9.65
O100394,C01560,P10174,2024-08-19,2,465.17,0.0,10.87
O134220,C01875,P10225,2024-07-12,2,215.19,0.0,2.16
O101370,C03181,P10295,2024-12-05,2,45.66,0.0,5.07
O126701,C04196,P10230,2024-05-22,1,105.81,21.16,8.01
O143016,C00942,P10094,2024-07-31,1,245.4,0.0,2.55
O146043,C03401,P10289,2024-05-08,2,104.13,5.21,2.66
O135240,C02191,P10261,2024-07-14,1,437.06,0.0,6.0
O114598,C02911,P10264,2024-11-16,3,132.72,0.0,3.29
O124260,C02556,P10309,2024-09-15,1,47.42,0.0,12.76
O100012,C04869,P10258,2024-01-06,1,181.88,0.0,2.75
O124015,C02127,P10259,2024-03-14,4,1778.12,177.81,4.28
O120537,C02676,P10205,2024-11-26,2,64.94,6.5,1.8
O117226,C04210,P10158,2024-10-30,1,505.52,101.1,10.92
O123240,C04367,P10289,2024-07-25,1,20.15,0.0,10.16
O148802,C00634,P10047,2024-10-31,1,213.32,0.0,4.84
O130487,C01797,P10139,2024-08-04,1,213.57,42.71,0.61
O102203,C03300,P10228,2024-06-26,2,26.79,0.0,13.37
O126923,C04217,P10007,2024-08-04,1,45.0,0.0,12.17
O104879,C02797,P10132,2024-08-02,1,396.66,0.0,10.95
O101043,C01436,P10211,2024-12-01,1,15.48,1.55,6.99
O100257,C04310,P10202,2024-12-08,3,154.08,0.0,12.34
O107357,C00377,P10049,2024-06-05,1,19.19,0.0,10.72
O136882,C03022,P10274,2024-10-06,1,4329.8,0.0,2.6
O120066,C04146,P10285,2024-07-27,1,32.99,1.65,4.08
O110903,C01951,P10125,2024-11-30,1,95.39,0.0,13.57
O134840,C04426,P10276,2024-06-23,3,8816.31,0.0,8.21
O101698,C02083,P10291,2024-10-26,1,52.11,0.0,3.18
O143909,C04863,P10310,2024-12-15,4,105.6,0.0,3.31
O147986,C03581,P10042,2024-06-24,2,198.93,9.94,3.84
O102272,C02036,P10291,2024-11-12,1,20.17,0.0,5.37
O136537,C00412,P10135,2024-12-09,2,489.42,48.94,12.86
O126982,C00650,P10122,2024-04-05,1,14.48,0.72,14.35
O130915,C01037,P10257,2024-03-06,1,39.44,5.92,12.93
